system:index,aspect_deg,date,dewpoint_k,elevation_m,fire_label,landcover,ndvi,precip_total_m,slope_deg,temp_mean_k,wind_speed,.geo
469,186.57447530581476,2025-03-15,282.39309460776195,355,0,10,0.6422613531047267,1.3334027961775519E-5,16.775757115219395,300.7673158191499,0.43704429903431646,"{""type"":""Point"",""coordinates"":[83.60821263857673,20.279525909812893]}"
470,180.0,2025-03-15,282.2329325448899,218,0,40,0.6182560513269175,1.3334027961775519E-5,0.4637353428839794,300.25715491885234,1.1546773510439694,"{""type"":""Point"",""coordinates"":[83.02685942842568,21.82401332264216]}"
471,226.67445426958747,2025-03-15,285.8546540850685,240,0,40,0.44839255499153974,1.9652120307966925E-5,2.7014888903261136,299.41705540248324,0.1800721751535179,"{""type"":""Point"",""coordinates"":[83.70465730929817,19.40463470405777]}"
472,180.0,2025-03-15,279.99964455195834,629,0,40,0.27196010740314536,1.3334027961775519E-5,0.463735342881014,300.23490324474517,0.6563802250750459,"{""type"":""Point"",""coordinates"":[81.85509602624325,19.57785143983251]}"
473,35.809736963191796,2025-03-15,279.32630470820834,354,0,40,0.3073900367600456,1.3334027961775519E-5,1.715020885923709,299.5427761986142,1.1985649728600816,"{""type"":""Point"",""coordinates"":[84.26109163067268,22.47830175855414]}"
474,187.55816685120652,2025-03-15,280.38674113863993,614,0,40,0.5189003436426117,1.3334027961775519E-5,3.7371701446363805,299.756358555385,0.6277495179864504,"{""type"":""Point"",""coordinates"":[81.8022912543535,19.59589976243931]}"
475,180.0,2025-03-15,279.7767325355893,440,0,10,0.5498316991072735,1.3334027961775519E-5,2.317462738066788,300.83609953380767,0.6381627523857192,"{""type"":""Point"",""coordinates"":[82.00603345421088,20.36942642708416]}"
476,180.0,2025-03-15,282.3227007275536,231,0,10,0.521193092621664,1.3334027961775519E-5,0.9274099368670311,302.16400364467074,0.2399817338979891,"{""type"":""Point"",""coordinates"":[80.4955171984089,19.398764922666555]}"
477,270.0,2025-03-15,278.75897421155656,562,0,40,0.44207889793362554,9.278701944737122E-5,1.5012719139754467,299.2145116896856,1.4096472391914128,"{""type"":""Point"",""coordinates"":[80.71499115821851,22.10572378785567]}"
478,114.77699029122648,2025-03-15,279.64208316802984,555,0,40,0.2535260519874111,1.3334027961775519E-5,2.2120204166415642,297.89551289876306,1.4805656037345143,"{""type"":""Point"",""coordinates"":[83.48156513418544,22.608556753249843]}"
479,180.0,2025-03-15,279.3357971282232,534,0,40,0.20088300220750552,7.186578913120911E-5,1.3909630807829783,297.2078733898344,0.996473477935902,"{""type"":""Point"",""coordinates"":[83.16377413959766,23.284195572377563]}"
480,58.6418238430697,2025-03-15,280.88824085962204,439,0,40,0.24269406392694065,5.352919022598712E-4,1.781737359792813,297.3037450881232,1.44941515310945,"{""type"":""Point"",""coordinates"":[83.42292885342606,23.921270747912533]}"
481,148.1911704188385,2025-03-15,282.20726290203277,535,0,30,0.31558004285277014,1.4168492988630987E-5,12.875682332681745,299.6050669352213,0.1486847303838685,"{""type"":""Point"",""coordinates"":[83.79200502024797,19.86473453088793]}"
482,19.684618739472008,2025-03-15,281.8189223607381,208,0,40,0.7907475490196079,1.3334027961775519E-5,1.477257559800853,301.13992672874804,1.0419746387601065,"{""type"":""Point"",""coordinates"":[83.43464076430978,21.290338778794002]}"
483,252.459968621007,2025-03-15,290.7625956308274,79,0,10,0.6392485865402152,1.9979945854231573E-5,1.5384107163792364,301.1279754638672,0.6914006687394842,"{""type"":""Point"",""coordinates"":[83.5043676637338,18.522212086905977]}"
484,72.87917814361023,2025-03-15,279.3571419942947,400,0,10,0.5075724794461273,1.3334027961775519E-5,1.5748917124277455,298.96508135114397,1.4090621054390702,"{""type"":""Point"",""coordinates"":[83.99576193932535,22.464750879064304]}"
485,107.46405137511682,2025-03-15,281.89069970448816,433,0,10,0.4999076638965836,1.3334027961775519E-5,22.025769182817037,302.17251368931363,0.27398978648688777,"{""type"":""Point"",""coordinates"":[80.72929448091544,19.29514822079596]}"
486,266.512385824278,2025-03-15,286.1302714120774,444,0,40,0.36607892527287994,1.7253033355757452E-5,14.901251335800481,299.6934632800875,0.35350677559114463,"{""type"":""Point"",""coordinates"":[83.50075971092352,19.150685159922222]}"
487,19.48047544703037,2025-03-15,285.2935433614822,194,0,10,0.541758588086984,1.91752831497638E-5,4.418360899313962,299.8740866524832,0.04217835934052923,"{""type"":""Point"",""coordinates"":[83.75522828937255,19.55451608176381]}"
488,57.59581350500742,2025-03-15,287.5302958261399,95,0,10,0.38195535994970137,1.421319647221253E-5,1.7302274793196655,302.71947588239397,0.7688315864392085,"{""type"":""Point"",""coordinates"":[81.17702088596904,17.808939497575963]}"
489,134.85937335125175,2025-03-15,280.10166045597623,457,0,30,0.5070788789367235,1.3334027961775519E-5,11.03804880089276,300.51296779087613,0.49700962198069565,"{""type"":""Point"",""coordinates"":[84.04389258395892,20.517367278727473]}"
490,295.2723339366857,2025-03-15,281.30740124838695,582,0,40,0.34615384615384615,1.3334027961775519E-5,1.086125142177848,299.9217347644625,0.16852344557699298,"{""type"":""Point"",""coordinates"":[82.32099140061713,19.228265397542543]}"
491,341.8176866763103,2025-03-15,284.95875099727084,378,0,10,0.5790575916230366,1.4392010406538702E-5,7.762050606719568,299.39882042294454,0.15122859544448974,"{""type"":""Point"",""coordinates"":[81.82093542898197,17.924563917154092]}"
492,90.0,2025-03-15,280.70557716914584,265,0,40,0.2888091270349955,1.3334027961775519E-5,0.49497328476837316,301.548827398391,0.7810281328054938,"{""type"":""Point"",""coordinates"":[82.66900673731827,20.46536643422797]}"
493,-0.0,2025-03-15,281.8154637018839,213,0,40,0.19219811527503836,1.3334027961775519E-5,0.9274099368670311,300.46024504162017,0.7788960769508781,"{""type"":""Point"",""coordinates"":[84.10711171456222,21.668170887911277]}"
494,278.79672152895887,2025-03-15,280.22010353633334,266,0,40,0.34424346827447605,1.3334027961775519E-5,3.0295909556608622,300.9510490780785,0.9783929553983817,"{""type"":""Point"",""coordinates"":[81.6325348448276,21.798402328354722]}"
495,160.20647236359338,2025-03-15,281.0010280155,278,0,40,0.17220543806646527,1.3334027961775519E-5,1.4782650269051385,299.82114301409047,0.9518649689933959,"{""type"":""Point"",""coordinates"":[82.29874091540616,22.15024723771801]}"
496,-0.0,2025-03-15,280.08568668365484,494,0,40,0.7349906774394034,3.230099598923175E-4,1.3909630807829783,297.19384111676897,1.2252653483313751,"{""type"":""Point"",""coordinates"":[83.71826739164094,23.614634531138996]}"
497,157.0025522289227,2025-03-15,279.9831592468988,709,0,10,0.31084250405917374,1.3334027961775519E-5,5.024928833953572,300.0893721807571,0.5982877237754394,"{""type"":""Point"",""coordinates"":[81.08152429307476,19.53176347743303]}"
498,180.0,2025-03-15,283.35614218030656,114,0,40,0.3620933521923621,1.3334027961775519E-5,0.9274099368611016,301.3843870617094,0.47675750450660076,"{""type"":""Point"",""coordinates"":[84.01335947698595,20.890660558993034]}"
499,256.7115103056876,2025-03-15,281.4802063079107,557,0,30,0.25937690897984117,1.3334027961775519E-5,2.0167300811652153,299.77258809407556,0.09918399568308027,"{""type"":""Point"",""coordinates"":[82.31117889508731,19.141688580118803]}"
500,52.56599746328318,2025-03-15,282.2769592375982,302,0,10,0.609785381960078,1.3334027961775519E-5,19.774666603923425,300.8761909121559,0.5656967750509048,"{""type"":""Point"",""coordinates"":[84.34997483743173,20.673065252065456]}"
501,28.0975455237618,2025-03-15,280.80996472494945,385,0,10,0.31079280479680216,1.3334027961775519E-5,1.0512837515008517,300.5392768496559,0.7613256047430912,"{""type"":""Point"",""coordinates"":[81.62307835709429,20.526008086724154]}"
502,7.606186885118191,2025-03-15,280.57746728261316,310,0,30,0.300515324111744,1.3334027961775519E-5,3.7375859127136266,300.98150852748324,0.8497939108299672,"{""type"":""Point"",""coordinates"":[82.57642137335506,20.600022164987433]}"
503,180.0,2025-03-15,278.6307945705595,455,0,40,0.27893787058520236,1.3334027961775519E-5,1.8543341688414132,298.97584679013204,1.4671125947512058,"{""type"":""Point"",""coordinates"":[84.10724230741677,22.619374199676827]}"
504,278.7517529722853,2025-03-15,279.4912623905001,452,0,10,0.41365461847389556,3.7444106773421026E-5,3.045006522896237,299.3784637451172,1.3322450721747199,"{""type"":""Point"",""coordinates"":[80.38886693627872,22.530389807202955]}"
506,199.4962375354381,2025-03-15,280.0387128648304,518,0,10,0.37260571015540295,1.3334027961775519E-5,1.4755307353705795,300.28124346051897,0.47046413444311674,"{""type"":""Point"",""coordinates"":[81.13037430828389,19.69496871017407]}"
507,309.13947782348214,2025-03-15,278.78860242026195,634,0,10,0.6416240409207161,4.82690803245589E-4,5.85705177495833,297.2102973574684,1.4452806057288807,"{""type"":""Point"",""coordinates"":[82.45893742187523,23.715888902889436]}"
508,352.7423848486033,2025-03-15,291.33902908506855,124,0,10,0.5677675033025099,4.344927473454163E-5,15.069806431681675,300.7938806442988,0.473106745028296,"{""type"":""Point"",""coordinates"":[83.03652556792348,17.86225753500952]}"
509,215.26101691437793,2025-03-15,280.4795785177322,631,0,10,0.6283360790774299,1.3334027961775519E-5,1.7033367544624165,299.1501864478701,0.18844807988425916,"{""type"":""Point"",""coordinates"":[82.4614768844335,19.450747756978025]}"
510,47.51327465917921,2025-03-15,280.44120193663093,435,0,30,0.36552567237163813,2.657596985855548E-4,5.476094544773795,297.5165136428106,1.0166291945545847,"{""type"":""Point"",""coordinates"":[80.61064365482395,23.665435326169458]}"
511,270.0,2025-03-15,279.4969531922113,561,0,40,0.2842773954473266,1.723592202225177E-4,1.5147587744965507,297.3948502313523,0.9731171474513605,"{""type"":""Point"",""coordinates"":[83.01294495535596,23.330013530516794]}"
512,342.26343278907177,2025-03-15,281.2685596375238,699,0,10,0.5033245708984073,1.3334027961775519E-5,4.8572169173041715,300.25869532993863,0.32233293029754534,"{""type"":""Point"",""coordinates"":[83.73804473411913,20.288833231973005]}"
513,76.87506525858403,2025-03-15,281.996877624875,297,0,40,0.15408225905463474,1.3334027961775519E-5,2.0413912081453995,300.46673220679867,0.7737170752978548,"{""type"":""Point"",""coordinates"":[81.4713855563058,21.146175923016923]}"
514,21.802782823381968,2025-03-15,279.5064397993542,424,0,10,0.5292901447277739,1.3334027961775519E-5,3.9893323841916084,301.2237541562035,0.6316739897462115,"{""type"":""Point"",""coordinates"":[82.10338492301916,20.375581372160823]}"
515,352.4285136952618,2025-03-15,281.1978460493542,308,0,10,0.45958429561200925,1.3334027961775519E-5,3.737285195831713,301.99322727748324,0.4036740278308799,"{""type"":""Point"",""coordinates"":[80.4906353671312,19.88096235009343]}"
516,64.98685157905292,2025-03-15,280.74679624466665,330,0,80,0.06554256187109056,1.3334027961775519E-5,3.2867167379149143,300.6619110107422,0.9854967366387162,"{""type"":""Point"",""coordinates"":[82.43463226175388,21.06526905516775]}"
517,282.88360295696845,2025-03-15,281.2028741836548,316,0,40,0.31010928961748635,1.1683749361424134E-4,2.0789323777941773,297.83784339541484,1.3343497272882112,"{""type"":""Point"",""coordinates"":[83.96082448667492,23.805672901718996]}"
518,312.54828199138944,2025-03-15,280.01109590984527,511,0,40,0.2633264268223771,4.793529431381671E-4,0.6857669407620463,297.42580958775113,1.3068235832819168,"{""type"":""Point"",""coordinates"":[82.83732928299334,23.382125201578127]}"
519,237.80758958859164,2025-03-15,281.77884842100605,693,0,10,0.37018319646241316,1.3334027961775519E-5,15.294211444606216,299.72773597353984,0.38521153920053297,"{""type"":""Point"",""coordinates"":[81.58932945720039,19.20925204485647]}"
520,115.13990217841032,2025-03-15,281.28689343588695,790,1,30,0.5135416666666667,1.3334027961775519E-5,1.0914704542023168,298.708245413644,0.6995043892431402,"{""type"":""Point"",""coordinates"":[84.13501379190289,20.18730503654898]}"
521,-0.0,2025-03-15,281.67727429526195,319,0,40,0.3485754484699261,1.3334027961775519E-5,0.0,300.81655665806363,0.8603358805624939,"{""type"":""Point"",""coordinates"":[81.4468029808552,20.69922005466605]}"
522,12.029110950751107,2025-03-15,281.4839730489822,693,0,10,0.7272472696723606,1.3334027961775519E-5,24.4730408224619,299.2111460367839,0.5556759630793983,"{""type"":""Point"",""coordinates"":[83.97604334589364,20.185263797970087]}"
523,90.0,2025-03-15,287.8803876695179,101,0,40,0.2962331014568841,1.3334027961775519E-5,0.9748507688358679,302.8454873221262,0.947479857863498,"{""type"":""Point"",""coordinates"":[80.9948084312883,17.949269608833664]}"
524,180.0,2025-03-15,280.74620333172027,335,1,10,0.37911084043848964,1.3334027961775519E-5,1.8543341688414132,299.79256112234935,1.2601075262559394,"{""type"":""Point"",""coordinates"":[82.82286419780584,22.345561928825465]}"
525,295.0961267656312,2025-03-15,282.6742457889375,159,0,30,0.2942162615255658,1.3334027961775519E-5,2.1857049755071944,301.79229373023617,0.42444466694356947,"{""type"":""Point"",""coordinates"":[83.59243116284615,20.494701777712024]}"
526,46.651970182314834,2025-03-15,281.6299923942202,648,0,10,0.2619012527634488,1.3334027961775519E-5,2.025931591865831,299.67871021089104,0.47562551364712097,"{""type"":""Point"",""coordinates"":[81.65652781695557,19.27608921330417]}"
527,321.441173774354,2025-03-15,281.88824667249406,244,0,10,0.4251143573852737,1.3334027961775519E-5,2.370840773089054,301.62408665248324,0.3142847780833689,"{""type"":""Point"",""coordinates"":[82.79022068439104,19.79735251595395]}"
528,75.07144200571243,2025-03-15,280.69024862561906,361,1,10,0.335940045617465,1.3334027961775519E-5,3.595579155294927,300.9685807001023,0.9358988198121833,"{""type"":""Point"",""coordinates"":[80.426570607294,21.06949676540871]}"
529,277.4904515712692,2025-03-15,279.1644976025536,530,0,10,0.5583333333333333,1.800184170761554E-4,3.55283454438627,297.0476822626023,1.890544533535268,"{""type"":""Point"",""coordinates"":[82.08610842723188,23.017881588633422]}"
530,57.79374630982517,2025-03-15,282.94280628930954,327,0,10,0.5026455026455027,1.3334027961775519E-5,1.7397006746859198,302.1848486037481,0.33587083191082356,"{""type"":""Point"",""coordinates"":[80.63456116123241,19.12136165061453]}"
531,11.334744117351335,2025-03-15,280.2799470538185,393,0,10,0.25932721712538226,1.3334027961775519E-5,7.523977745572477,300.5111483619326,0.9157017257540803,"{""type"":""Point"",""coordinates"":[82.49705689235427,20.708444096357987]}"
532,-0.0,2025-03-15,281.3048087074643,237,0,40,0.3050224581461821,1.3334027961775519E-5,0.9274099368611016,300.73581005278083,0.7522882796649889,"{""type"":""Point"",""coordinates"":[84.30376622242993,21.834039731211124]}"
533,233.32605967896075,2025-03-15,281.95750122978575,321,1,20,0.29251477347340776,1.3334027961775519E-5,3.10278088034655,300.3597579229446,1.1388522295496146,"{""type"":""Point"",""coordinates"":[83.146791905573,21.434138761070088]}"
534,147.60072503562733,2025-03-15,281.4240016483125,726,0,40,0.23185960175497805,1.3334027961775519E-5,2.7441181092552136,299.20561799548926,0.5614040647533014,"{""type"":""Point"",""coordinates"":[81.66908347631671,19.008337516022333]}"
535,304.4675056127148,2025-03-15,281.3553806940714,438,0,10,0.3416420403443402,7.161323945084064E-4,2.456774077855147,297.51685660226013,1.3040885351397653,"{""type"":""Point"",""coordinates"":[82.69244329715316,23.757371874428255]}"
536,192.03541308413463,2025-03-15,279.44857265835714,462,0,40,0.2455201925648569,1.3334027961775519E-5,2.3694892733754718,300.55781991141185,0.6989786477239458,"{""type"":""Point"",""coordinates"":[81.98007642430741,20.269112685390212]}"
537,342.8972730248528,2025-03-15,285.65696412041075,247,0,10,0.6165997322623828,1.72679345169513E-5,17.83806417408747,299.6220463344029,0.5195979161318993,"{""type"":""Point"",""coordinates"":[84.32173523111223,19.81525532228205]}"
538,-0.0,2025-03-15,284.4965114139375,133,1,10,0.27927927927927926,1.3334027961775519E-5,1.3909630807829783,303.46943519228984,0.4673205763656519,"{""type"":""Point"",""coordinates"":[80.26413126979278,18.424379932498027]}"
539,304.0809455836682,2025-03-15,282.73841408320834,1175,0,60,0.0427854180309976,1.3334027961775519E-5,4.130726392949989,299.55347769601,0.374126042759022,"{""type"":""Point"",""coordinates"":[81.22268724956248,18.702933542343043]}"
540,215.30894588138344,2025-03-15,279.98065389905656,664,0,40,0.20034632034632036,1.3334027961775519E-5,1.7043447635615168,299.9962499709356,0.7585756775077357,"{""type"":""Point"",""coordinates"":[82.04454451313855,19.73663211087854]}"
541,20.01875036358709,2025-03-15,280.7705999556042,387,0,10,0.535931790499391,3.5257386370091126E-4,7.3627000198225625,297.5783509753999,1.3884164982684484,"{""type"":""Point"",""coordinates"":[83.91595729856319,23.809148029081793]}"
542,222.21894501889986,2025-03-15,279.2554574239822,587,0,40,0.20507655116841256,6.957101030735657E-5,3.75176977677908,297.2797146751767,1.7700969480869457,"{""type"":""Point"",""coordinates"":[82.38003756177693,23.303087061913505]}"
543,47.51097114103816,2025-03-15,280.227584702628,614,0,10,0.3964068760501486,1.8296884699253724E-4,1.3728844069842456,297.25089445568267,1.2784682410156916,"{""type"":""Point"",""coordinates"":[83.47130045909671,23.65530294239203]}"
544,146.80870378264177,2025-03-15,280.4719287781489,432,0,40,0.4469135802469136,6.139998356857745E-4,2.7686315304790017,297.41259111676897,1.3484198356203907,"{""type"":""Point"",""coordinates"":[82.75029377293279,23.479729411329156]}"
545,344.82520182194975,2025-03-15,278.76137492770243,579,0,40,0.3042889390519187,2.0144628687290833E-4,1.921278209262733,297.3327048165457,1.7192254388091235,"{""type"":""Point"",""coordinates"":[82.09448730088455,22.815834041422764]}"
546,199.67297732476345,2025-03-15,281.594283921378,301,0,10,0.32952252858103565,1.3334027961775519E-5,2.952339514335106,300.57918221609935,0.7941769307877506,"{""type"":""Point"",""coordinates"":[81.3330540225694,21.196029144988316]}"
547,272.69612547473315,2025-03-15,281.97278908320834,245,0,10,0.49157509157509155,1.3334027961775519E-5,9.763160020477072,302.22020830426897,0.38102511515971715,"{""type"":""Point"",""coordinates"":[80.3300640935684,19.6403389915294]}"
548,19.56295243119882,2025-03-15,280.2397394180298,349,0,40,0.27312775330396477,1.3334027961775519E-5,5.885082810762785,301.5459267752511,0.508408039388287,"{""type"":""Point"",""coordinates"":[80.88005559613701,20.27711210063546]}"
549,339.94465316447,2025-03-15,283.1845229466756,223,0,50,0.1979449984889695,0.0010944728772201984,1.4807145383632088,297.55242556617367,1.280864764706039,"{""type"":""Point"",""coordinates"":[84.07242797156049,24.06554417935861]}"
550,302.0814725866875,2025-03-15,281.8248514902024,707,0,10,0.5963666391412056,1.3840667442366339E-5,1.7457370054176726,299.01354326520647,0.19085291653353995,"{""type"":""Point"",""coordinates"":[83.57744161259146,19.903070796200367]}"
551,344.95973954912,2025-03-15,282.12747542063397,250,0,40,0.7472235257312686,1.3334027961775519E-5,1.9200615999702748,300.2059667678106,0.6442361791743395,"{""type"":""Point"",""coordinates"":[82.29610649074058,21.503424010346766]}"
552,318.63765355961124,2025-03-15,282.5325628462292,626,0,10,0.1263948986563425,1.3334027961775519E-5,3.7021066270253966,299.86452447800406,0.5759316684683424,"{""type"":""Point"",""coordinates"":[81.61564889835218,18.828797101536765]}"
553,-0.0,2025-03-15,286.85054438454773,452,0,80,-0.23093922651933702,1.4287702278181769E-5,0.0,299.3074769519625,0.278868793885839,"{""type"":""Point"",""coordinates"":[82.23570621535886,18.29224041989347]}"
554,150.06290803056328,2025-03-15,283.98428113119945,423,0,10,0.5765579859678085,1.3334027961775519E-5,5.866048208183294,302.0563201904297,0.3639370616935889,"{""type"":""Point"",""coordinates"":[80.82911714712075,18.709325834074413]}"
555,106.3497106967956,2025-03-15,287.35996123722623,269,0,10,0.6697551290536069,4.3374768928572394E-5,14.508448738157725,298.42251368931363,0.2636716741842989,"{""type"":""Point"",""coordinates"":[84.14100248527119,19.04243869954428]}"
556,27.9263132011087,2025-03-15,281.14325155530656,581,0,40,0.34777070063694265,1.3334027961775519E-5,1.0496140704238772,299.4571990966797,0.47496565874911645,"{""type"":""Point"",""coordinates"":[81.67850850641044,19.389233083256656]}"
557,307.1866562525733,2025-03-15,284.98251983097623,247,0,10,0.5212835625409299,1.3334027961775519E-5,3.0661302509027992,302.6024104527065,0.47526022424548225,"{""type"":""Point"",""coordinates"":[81.133921834702,18.497164354711774]}"
558,-0.0,2025-03-15,279.58784325917566,576,0,30,0.40111291444470204,2.6327840522810675E-5,0.9274099368670311,297.6541101364863,1.277316654639358,"{""type"":""Point"",""coordinates"":[82.94894707892415,22.929743053470624]}"
559,249.9148172164185,2025-03-15,280.9010873067947,395,0,40,0.27553083923154703,6.676738183060138E-4,2.698775498039149,297.18849327450704,1.4643868532670732,"{""type"":""Point"",""coordinates"":[83.53531215432118,23.916315131124847]}"
560,90.0,2025-03-15,283.89498960404165,282,0,40,0.3893249607535322,1.5017859176680304E-5,0.4926092819813361,300.529540289016,0.08123606412204051,"{""type"":""Point"",""coordinates"":[83.66061299088565,19.714553788816875]}"
561,133.1073121793348,2025-03-15,280.76817598797027,366,0,80,0.3869591712370506,1.3334027961775519E-5,0.6785867886906698,300.99295988537017,0.7550555425040056,"{""type"":""Point"",""coordinates"":[81.12730219836216,20.60562601154888]}"
562,148.88889416783132,2025-03-15,283.16051578521734,597,0,40,0.2523393158459886,1.3334027961775519E-5,3.786051436959228,299.52890087309333,0.4193899098808401,"{""type"":""Point"",""coordinates"":[82.2748430484309,18.76366310082199]}"
563,79.32285726374435,2025-03-15,285.28815482911614,400,1,10,0.47297297297297297,1.670169039158509E-5,2.501426465108289,299.136235555013,0.13716278013014702,"{""type"":""Point"",""coordinates"":[83.57921590691956,19.49132164405911]}"
564,81.44544510331338,2025-03-15,281.7208998998006,606,0,10,0.6305062458908612,1.5077463821455694E-5,12.278880573098142,298.6772104899089,0.3426151649493095,"{""type"":""Point"",""coordinates"":[83.88439524113004,19.921940212368906]}"
565,46.736788752886,2025-03-15,281.5334522156489,247,0,40,0.38382308391396547,1.3334027961775519E-5,0.6766225854065924,301.39639064243863,0.33779572437216226,"{""type"":""Point"",""coordinates"":[82.72053152942553,19.75582566605178]}"
566,139.1064156447602,2025-03-15,278.97215548015777,402,0,40,0.2668246933937957,1.3334027961775519E-5,3.064471272268637,299.2327234177363,1.2710050817351028,"{""type"":""Point"",""coordinates"":[84.19935122290792,22.51862298626552]}"
567,-0.0,2025-03-15,281.45687343960714,218,0,40,0.21097560975609755,1.3334027961775519E-5,0.9274099368611016,300.73267110188806,1.2063602920060192,"{""type"":""Point"",""coordinates"":[83.29691455925496,21.751467144475985]}"
568,210.6368182896899,2025-03-15,282.1420134135655,686,0,10,0.3737192162502247,1.3334027961775519E-5,23.85151699205434,300.2569340297154,0.8779735480941573,"{""type"":""Point"",""coordinates"":[82.98754505842373,20.928736566615918]}"
569,47.1286915203487,2025-03-15,282.2329325448899,227,0,40,0.18917956931838406,1.3334027961775519E-5,0.6815916780277803,300.25715491885234,1.1546773510439694,"{""type"":""Point"",""coordinates"":[82.98257542743188,21.82526611333585]}"
570,264.1614267131133,2025-03-15,279.2842776434762,631,0,30,0.25353383458646617,9.570764704136536E-5,4.549184048658992,298.18341282435824,1.3466504657194567,"{""type"":""Point"",""coordinates"":[80.3001711533871,23.029052329569666]}"
571,208.0988420968736,2025-03-15,282.2850856326876,232,0,40,0.29722325986801146,1.3334027961775519E-5,1.0512964504369073,301.6062353224981,0.3896289562499341,"{""type"":""Point"",""coordinates"":[83.22869669702293,20.53451406526701]}"
572,215.94774347901645,2025-03-15,279.2904741650536,524,0,40,0.36319469131413673,2.1783756418614075E-4,1.718009651027202,297.2583233061291,1.2748807122887351,"{""type"":""Point"",""coordinates"":[82.72496375100732,23.16874669474689]}"
573,270.0,2025-03-15,280.52866822197325,441,0,40,0.36270608300170554,3.9343284769444153E-4,1.012893129222599,297.5577559698196,1.3536201094988027,"{""type"":""Point"",""coordinates"":[83.7484558591475,23.7109247363494]}"
574,297.52571676861044,2025-03-15,282.91001006535123,247,0,10,0.47361243692895133,1.3334027961775519E-5,19.304001575839678,301.32350304013204,0.48510241388707986,"{""type"":""Point"",""coordinates"":[83.49321102573961,20.273815134699632]}"
575,201.21879767902107,2025-03-15,280.2178655806042,464,0,10,0.47290152015862524,1.3334027961775519E-5,24.7106260155537,299.4531940278553,1.3683236977522695,"{""type"":""Point"",""coordinates"":[83.19216225384474,22.579603396226407]}"
576,110.17683486182707,2025-03-15,279.4109052476429,510,0,40,0.2748467490704452,1.4154361887364075E-4,2.6870412747986214,297.3818119594029,1.784109953367538,"{""type"":""Point"",""coordinates"":[82.24918612750042,23.26664465108347]}"
577,270.0,2025-03-15,286.98389748164584,121,0,40,0.3722345953971789,1.440691156773255E-5,0.9751175429095585,302.0382421584356,0.34740326347349254,"{""type"":""Point"",""coordinates"":[81.67317919885384,17.997912950889894]}"
578,151.69613470066017,2025-03-15,280.90274397532147,259,0,40,0.21553446553446554,1.3334027961775519E-5,1.0533151550642619,300.6686539422898,0.8460515154967577,"{""type"":""Point"",""coordinates"":[81.78760069359971,21.80554388259242]}"
579,132.74466300145733,2025-03-15,281.2430353164673,306,0,40,0.26557304367102635,1.4555923179671026E-5,3.4122219442440946,299.9466661725725,1.3833797657684714,"{""type"":""Point"",""coordinates"":[82.5973071154906,22.4496653534595]}"
580,326.32232339818734,2025-03-15,289.0189549128214,631,0,10,0.6664104534973098,1.5718213752791144E-5,20.284162466322215,301.1159428187779,0.3510227957490556,"{""type"":""Point"",""coordinates"":[83.28023769111198,18.591813993597828]}"
581,133.21789207694758,2025-03-15,279.4273731140863,663,0,40,0.24162738774497644,1.3334027961775519E-5,0.6771918807569708,299.48815264020647,0.8635417006990255,"{""type"":""Point"",""coordinates"":[81.93164845214181,20.006429147202148]}"
582,72.93329216575093,2025-03-15,277.81045881907147,746,0,40,0.1676389021707947,8.137272997288392E-5,1.5797335554191558,296.6852845691499,1.7192353633371789,"{""type"":""Point"",""coordinates"":[84.19326888741887,22.925486088076525]}"
583,35.83523578309532,2025-03-15,280.0381664548601,527,0,40,0.2718544719555331,1.3334027961775519E-5,1.715571574018418,298.0332489013672,1.435806229046156,"{""type"":""Point"",""coordinates"":[83.35961586028402,22.607460305055614]}"
584,106.38288483083839,2025-03-15,279.7428841817947,535,0,10,0.4510211145725164,9.847926302342103E-5,12.929313448938567,298.22922988165,0.9740955610985274,"{""type"":""Point"",""coordinates"":[80.27143141124984,23.259211292447095]}"
585,244.81961828360085,2025-03-15,279.9150381996518,700,0,10,0.575840768702814,1.3334027961775519E-5,5.433462602074086,299.4310121082124,0.6722636435395011,"{""type"":""Point"",""coordinates"":[81.525961701301,19.899113297917015]}"
586,215.2456132560022,2025-03-15,280.7543413525536,607,0,10,0.58023598820059,1.3334027961775519E-5,1.7030133011684851,300.1569468180338,0.4112719773672387,"{""type"":""Point"",""coordinates"":[82.33259603233478,19.357919595616977]}"
587,324.57482082757565,2025-03-15,280.4194327309018,411,0,30,0.25733581741965533,1.3334027961775519E-5,1.7067992259929838,300.96743556431363,0.7125301469505965,"{""type"":""Point"",""coordinates"":[81.50940242056753,20.410459392459256]}"
588,90.0,2025-03-15,280.40351127442864,436,0,40,0.5242675994752951,6.097381035843341E-4,0.5068884337525067,297.4400394984654,1.4490534128401975,"{""type"":""Point"",""coordinates"":[83.72613430002582,23.81410331261525]}"
589,321.2673478994317,2025-03-15,279.87478987375897,401,0,10,0.43091290261101584,1.3334027961775519E-5,2.376592460814315,301.6507386707124,0.692115060822324,"{""type"":""Point"",""coordinates"":[80.43799575349755,20.76223168482678]}"
590,180.0,2025-03-15,280.4014012018839,422,0,10,0.4479894279781008,1.3334027961775519E-5,8.7426734122403,300.79797871907556,0.21666775065174898,"{""type"":""Point"",""coordinates"":[80.77373632896226,19.713419963912777]}"
