system:index,aspect_deg,date,dewpoint_k,elevation_m,fire_label,landcover,ndvi,precip_total_m,slope_deg,temp_mean_k,wind_speed,.geo
1764,46.91013416192327,2025-04-01,285.521082333156,324,0,40,0.21384136858475894,0.012661965899418703,1.357424739139417,302.86526843479703,0.16166103756139175,"{""type"":""Point"",""coordinates"":[81.43043305666544,20.698502494155733]}"
1765,295.4180991019011,2025-04-01,290.6434897922334,179,0,10,0.36746651785714285,2.458117532242454E-4,1.0803084893396546,304.4151777539934,1.9311525825327185,"{""type"":""Point"",""coordinates"":[81.0356667675021,18.113205459099948]}"
1766,207.83338834848215,2025-04-01,288.0977889923822,632,0,30,0.32436548223350253,0.0023272655534256614,3.1433362786566397,303.0328535352434,1.4358659221848866,"{""type"":""Point"",""coordinates"":[81.69545978935056,18.737979527079858]}"
1767,232.31338791498,2025-04-01,280.48949518657867,572,0,10,0.3584569732937685,0.006449135355900637,3.787321483390242,301.79231107802616,0.8271949056115269,"{""type"":""Point"",""coordinates"":[80.793473048164,22.025002795818146]}"
1768,301.3688954865862,2025-04-01,279.62676034654885,418,0,40,0.45726181729120746,0.0022224954890717186,1.7811909134986041,299.87910307021366,1.2274808761563851,"{""type"":""Point"",""coordinates"":[80.21860344932081,23.866746560425064]}"
1769,180.0,2025-04-01,285.32747300465905,284,0,40,0.4223260929337366,0.014698790721844546,0.9274099368611016,302.5913717179072,0.32057535267855314,"{""type"":""Point"",""coordinates"":[81.98286592477945,21.049919948317406]}"
1770,240.9772650681653,2025-04-01,283.76865255265005,354,0,40,0.3027405991077119,0.01185691576475989,2.865211811418792,301.0941735222226,0.9765055016812427,"{""type"":""Point"",""coordinates"":[82.89625856807397,22.37489266996228]}"
1771,332.26972363727464,2025-04-01,293.72613720666794,99,0,40,0.48757856929063154,0.009871902279805056,1.047720487223744,301.2368911561512,1.3462790981912367,"{""type"":""Point"",""coordinates"":[82.98105407948002,17.984293575408984]}"
1772,121.56199511893696,2025-04-01,283.4133872531709,480,0,10,0.25666906993511174,0.041732864789914004,3.5394495812213127,297.3478065672375,1.026632312656561,"{""type"":""Point"",""coordinates"":[83.95640491387176,22.863687254870737]}"
1773,90.0,2025-04-01,288.61990697043285,307,0,10,0.33771353482260186,0.004904317073773257,2.4510323006974293,303.13582275027323,1.0476127768889367,"{""type"":""Point"",""coordinates"":[80.8998351292553,19.013202616688087]}"
1774,67.25749567908828,2025-04-01,279.8160390853881,869,0,10,0.4731214731214731,0.003933357410382143,5.9761266330291205,298.7709720248268,0.9220336121055441,"{""type"":""Point"",""coordinates"":[80.9647630077459,22.749964629647852]}"
1775,90.0,2025-04-01,288.40401109059655,196,0,40,0.18696140876732859,0.007665800266217104,0.9880476568696898,303.05484363010953,0.8536121725770763,"{""type"":""Point"",""coordinates"":[83.45757320305727,20.17893548371176]}"
1776,6.731457192981377,2025-04-01,285.155103910537,573,0,30,0.3263681592039801,0.009156795554112307,8.345830154585276,302.0409683045887,0.5186507946488236,"{""type"":""Point"",""coordinates"":[82.53274497147801,19.715141615311268]}"
1777,90.0,2025-04-01,283.5012371880668,430,0,40,0.22094587602193935,0.029938223175953738,1.0116095851700329,298.5825942811512,0.9254198028963231,"{""type"":""Point"",""coordinates"":[82.82000268341409,23.544560971141905]}"
1778,358.2726424179859,2025-04-01,286.4496130716233,898,0,30,0.45940721649484534,0.001096921377133242,15.823513389686585,298.99591273353224,0.9419468164920894,"{""type"":""Point"",""coordinates"":[82.55487114325804,18.66333746337345]}"
1779,61.13717567126793,2025-04-01,280.82091027214415,509,0,30,0.24061124061124062,0.014414789490651003,5.744893622216012,299.58241989499044,0.7835707992062576,"{""type"":""Point"",""coordinates"":[81.03462495103628,23.27195052303679]}"
1780,107.60359096724076,2025-04-01,289.1272835050311,567,0,30,0.27990708478513354,0.0010587446021546043,6.110327742231764,300.2082569485619,0.9296098016308348,"{""type"":""Point"",""coordinates"":[82.0479238714888,17.849927029435097]}"
1781,270.0,2025-04-01,284.75993905748635,618,0,10,0.5707591377694471,0.008045988492916933,0.4920205671627334,301.9745794932047,0.8186659278020821,"{""type"":""Point"",""coordinates"":[82.41134117267296,19.522446491712003]}"
1782,143.91472180804521,2025-04-01,281.6681654339745,398,0,40,0.22527716186252772,0.011868389658879153,1.721008521948001,299.44336437043694,0.6473544373103378,"{""type"":""Point"",""coordinates"":[81.17315060572152,23.833945489685107]}"
1783,54.72364751570377,2025-04-01,287.53566101619174,202,0,30,0.26281863463228833,0.002904104404400698,2.407562896516013,304.1023057301839,0.9214919640117888,"{""type"":""Point"",""coordinates"":[80.37492984226155,19.39923546020113]}"
1784,260.2425789875963,2025-04-01,288.84202843620665,284,1,10,0.18277511961722487,0.003928171806286684,5.456108225497506,303.79445602780294,1.246121002280899,"{""type"":""Point"",""coordinates"":[80.50971073342191,18.949543475556244]}"
1785,295.0837377504877,2025-04-01,284.4402369090489,385,0,10,0.5355054302422724,0.006070884280156008,1.09375509490785,303.3436154865084,0.07321824263178983,"{""type"":""Point"",""coordinates"":[82.14848841173983,20.58057454299512]}"
1786,344.72162467656517,2025-04-01,282.5072128205073,590,0,10,0.394705174488568,0.021412568502377383,1.9222231152001392,299.01770519074944,0.6260511865551396,"{""type"":""Point"",""coordinates"":[82.17153858887262,23.765666121677466]}"
1787,90.0,2025-04-01,287.61587283724833,211,0,40,0.7369460908834321,0.035114812068890444,1.4970768456152264,301.60768844967794,0.26393800648613297,"{""type"":""Point"",""coordinates"":[83.11532017742515,21.706497981835753]}"
1788,318.88669575412473,2025-04-01,283.57738581157867,504,1,40,0.3114119922630561,0.023470195345829836,3.0746856159780926,298.78466133844285,0.77049489061263,"{""type"":""Point"",""coordinates"":[82.92198965730068,23.562071263758053]}"
1789,270.0,2025-04-01,288.0597728093465,265,0,10,0.36888201957753736,0.0012789837645996727,0.4896219179383411,303.26808302743086,1.4027391470635575,"{""type"":""Point"",""coordinates"":[81.91149621240446,18.715202312672975]}"
1790,160.40762547841365,2025-04-01,284.1402694611322,414,0,10,0.3017713365539452,0.002951728515576235,1.4764094914930148,303.33712250845764,0.36532281082654794,"{""type"":""Point"",""coordinates"":[80.64064706131579,20.527662374684088]}"
1791,90.0,2025-04-01,290.40492371150424,640,0,10,0.41882388149034866,0.01943065445895087,4.423612993008528,299.7560968853178,0.5999089117993287,"{""type"":""Point"",""coordinates"":[84.15766358492682,19.6723669624876]}"
1792,313.16150359944754,2025-04-01,285.0755431311471,249,0,10,0.2382388419782871,0.0013928882407654442,1.355614576325106,304.42801257542203,0.6777544000783823,"{""type"":""Point"",""coordinates"":[80.21209867313603,20.31507208625012]}"
1793,270.0,2025-04-01,284.71499393099833,260,0,40,0.40208794685226196,0.01723060231680762,2.0016549763837097,301.80182674952914,0.46363555702281856,"{""type"":""Point"",""coordinates"":[83.47774257290625,22.127423230460636]}"
1794,295.34721744753307,2025-04-01,289.0286623182751,345,0,10,0.32727272727272727,0.0015232585000504173,2.1654829913129805,304.0267325810024,1.3972428913080892,"{""type"":""Point"",""coordinates"":[80.49418943177251,18.66421719772192]}"
1795,107.20145431545801,2025-04-01,289.08485535212924,238,0,10,0.3925438596491228,0.02744105678076636,1.5677345164616086,301.5566456204369,0.2912011154518338,"{""type"":""Point"",""coordinates"":[84.32025982864275,21.760791728419115]}"
1796,336.6256658958462,2025-04-01,283.76932684580487,354,0,40,0.32285938727415553,0.010132955722760073,2.524397968176969,301.4506013961066,0.9071599579489494,"{""type"":""Point"",""coordinates"":[82.87481456832064,22.259339546426745]}"
1797,270.0,2025-04-01,287.6524474280221,745,0,10,0.478039824883491,0.021578105502079836,5.909668208450936,299.0866865430559,0.5281441379094335,"{""type"":""Point"",""coordinates"":[84.2976439505648,20.22766588933225]}"
1798,57.309406142280196,2025-04-01,287.6614166895548,1179,0,10,0.4493601462522852,0.0019052646684158958,20.538262722030037,298.17297281537736,0.7442916168399738,"{""type"":""Point"",""coordinates"":[82.56411100969248,18.23139245847333]}"
1799,203.11186448098212,2025-04-01,287.9490841002692,164,0,30,0.22708505367464904,0.0029692820834625877,2.51944253344311,303.87820207505,0.7214672311040435,"{""type"":""Point"",""coordinates"":[83.51213070274545,20.40590823109486]}"
1800,160.43179505792747,2025-04-01,287.7860969815936,166,0,40,0.28292682926829266,0.0045466296004761375,1.4761880760198898,303.31584739685064,0.7495591337088918,"{""type"":""Point"",""coordinates"":[83.33234528960875,20.32241642598363]}"
1801,252.8112959237269,2025-04-01,282.85762437184644,314,0,40,0.23042630259125105,0.006387280635784975,1.5688617300756071,302.3788821810768,0.7249011115654351,"{""type"":""Point"",""coordinates"":[81.30595887815484,21.87364169191268]}"
1802,331.3994018620653,2025-04-01,284.3602169127691,698,0,10,0.3959072305593452,0.002438040785740725,19.77515502765057,303.04043352036257,0.580856260134944,"{""type"":""Point"",""coordinates"":[81.18840637150979,19.85457428048627]}"
1803,318.58800352644494,2025-04-01,288.6114376158941,326,0,10,0.26223776223776224,0.004155205898236147,3.704926863953251,304.2383850642613,1.206170540404329,"{""type"":""Point"",""coordinates"":[80.29210651570925,19.12000741401693]}"
1804,27.92291751248438,2025-04-01,286.19999090830487,544,0,10,0.42988294698186824,0.0037570766734589256,2.0984582656912387,302.1700198763893,1.077964401259135,"{""type"":""Point"",""coordinates"":[81.53637811247377,19.365165706840866]}"
1805,313.30791459421135,2025-04-01,285.25628857385544,611,0,40,0.36246913580246914,0.006506728343914858,2.027434637061006,301.6751410166422,1.0683842301563284,"{""type"":""Point"",""coordinates"":[81.87796373570686,19.50468439432716]}"
1806,79.43276132893195,2025-04-01,283.3049539384388,373,0,40,0.34637514384349827,0.00510683875555884,2.527108992280522,303.21313394818986,0.23060825394576906,"{""type"":""Point"",""coordinates"":[80.6335540300075,21.129320162286998]}"
1807,-0.0,2025-04-01,286.6577545801798,277,0,40,0.3869625520110957,0.03413653593535315,2.3174627380815918,301.305709748041,0.39585248878204676,"{""type"":""Point"",""coordinates"":[82.91323472964037,21.470337842799815]}"
1808,251.5508494989537,2025-04-01,281.57132298605785,985,0,10,0.38738738738738737,0.03646396320338141,5.8412871488442955,297.48586809067496,0.546112887249197,"{""type"":""Point"",""coordinates"":[83.744677599237,23.447604277349754]}"
1809,350.14937672875203,2025-04-01,282.3179166430519,676,0,10,0.3977045908183633,0.04223270934100043,11.605741350800102,297.0809201740083,1.0265880831486287,"{""type"":""Point"",""coordinates"":[83.40729107524399,22.861229664012026]}"
1810,100.48008338145485,2025-04-01,283.430017880031,412,0,40,0.22303921568627452,0.011393415145825259,2.547860030351377,301.16718319484164,0.8598956831149273,"{""type"":""Point"",""coordinates"":[81.36591621340034,22.347231462270187]}"
1811,129.4084131876327,2025-04-01,283.31056917281376,336,0,10,0.4183637013219007,0.009830640964459292,5.823759317312737,301.18444742475236,1.0671904755358892,"{""type"":""Point"",""coordinates"":[82.81047503857836,22.427343539531865]}"
1812,156.02021554182946,2025-04-01,280.3061572029477,766,0,10,0.41497187364777155,0.008448409252117983,8.564046454509867,300.12880661374044,0.9132411872129002,"{""type"":""Point"",""coordinates"":[81.04448149750154,22.223114976777993]}"
1813,54.59650003965062,2025-04-01,288.56689939044776,508,0,30,0.25538574848094275,0.0018753431367386497,2.400048814621057,302.38796188717794,1.5398979359875178,"{""type"":""Point"",""coordinates"":[81.39674799649652,18.61696621255241]}"
1814,207.98178021922254,2025-04-01,289.24945844922746,350,0,40,0.27166921898928026,0.014039935879658572,2.0996015391987255,300.935098466419,0.9846073541468677,"{""type"":""Point"",""coordinates"":[83.64925430929833,19.765158101366634]}"
1815,300.0140741478069,2025-04-01,285.7605203446888,442,0,10,0.3391488236849062,0.01950091343397986,30.908653916122617,303.4725042978922,0.14706104793857822,"{""type"":""Point"",""coordinates"":[82.69451677241564,20.483247815820967]}"
1816,294.8842200008105,2025-04-01,285.8903624670846,250,0,40,0.736061684460261,0.014111744575451723,1.101957536036681,301.6061712900797,0.5195622856758972,"{""type"":""Point"",""coordinates"":[82.54276740707463,21.921317932536073]}"
1817,90.0,2025-04-01,281.8952743439447,548,0,10,0.4455774247095091,0.0101895652341355,2.0122917053614393,299.2681469690232,0.8630611372105876,"{""type"":""Point"",""coordinates"":[82.87281421536704,22.861880518190784]}"
1818,321.56879153970897,2025-04-01,288.26451960064117,374,0,30,0.25258086717136957,0.004381167106579653,2.366649560207031,302.78016798836853,1.1976040715038643,"{""type"":""Point"",""coordinates"":[81.2822645430293,19.054461097628586]}"
1820,72.86351917948589,2025-04-01,283.89540804000126,296,0,60,0.05128205128205128,0.0065068922566879905,1.5734964211698603,302.03414399283275,1.093978631288424,"{""type"":""Point"",""coordinates"":[82.6497913515643,22.330275776290808]}"
1821,124.82618086030989,2025-04-01,288.90856256939117,231,0,40,0.16481523464067105,0.039947944097470156,2.434646134566712,301.1527323949905,0.20005316658914543,"{""type"":""Point"",""coordinates"":[84.05954796505797,21.937571853348885]}"
1822,46.654589930929916,2025-04-01,288.10449704669776,198,0,10,0.26428027418126426,0.003918098621319643,0.6755935269174232,304.2027754102434,0.9684409682185579,"{""type"":""Point"",""coordinates"":[80.42292600974892,19.29183175989486]}"
1823,188.59674073983837,2025-04-01,286.13118394215905,605,0,10,0.3839128907622058,0.0015771709012497581,3.2795181488706584,301.4786833808535,1.0943057229109217,"{""type"":""Point"",""coordinates"":[82.43482672716709,19.09816064135124]}"
1824,245.27854271102797,2025-04-01,280.7133721397037,686,0,30,0.18763102725366876,0.00783150117869269,3.322936463257591,298.6419553302582,0.881856475264465,"{""type"":""Point"",""coordinates"":[81.10914262343066,22.955685820201595]}"
1825,90.0,2025-04-01,286.10024202437626,524,0,10,0.5862068965517241,0.0014842174577225364,1.470703222619779,302.5052017030262,1.2285034422834102,"{""type"":""Point"",""coordinates"":[82.18718179222505,18.95761942949416]}"
1826,122.13584715830301,2025-04-01,284.88541571299237,729,0,10,0.28978388998035365,0.0024121872710693992,15.317112154848953,302.0705151330857,0.8635580186189791,"{""type"":""Point"",""coordinates"":[81.13685448017564,19.566097439193804]}"
1827,-0.0,2025-04-01,283.3049539384388,386,0,40,0.20659453889747553,0.00510683875555884,0.0,303.21313394818986,0.23060825394576906,"{""type"":""Point"",""coordinates"":[80.5797906178513,21.095411194700905]}"
1828,270.0,2025-04-01,287.9490841002692,175,0,40,0.2795994993742178,0.0029692820834625877,1.4836287553027407,303.87820207505,0.7214672311040435,"{""type"":""Point"",""coordinates"":[83.45830466416511,20.361892354895474]}"
1829,347.8526017492839,2025-04-01,289.4657031013852,210,0,10,0.3940774487471526,0.035096424035977236,2.370480464253982,301.2863819485619,0.23375140418369325,"{""type"":""Point"",""coordinates"":[84.09793777383143,21.694642790481975]}"
1830,144.28535652254126,2025-04-01,283.70330424535837,270,0,40,0.22486952575448152,0.008889036588620058,1.7129732893492013,302.5248433975947,0.8448735308775908,"{""type"":""Point"",""coordinates"":[81.90930946703197,21.98718431254219]}"
1831,227.32082717546797,2025-04-01,283.5238201958793,575,0,10,0.44583808437856326,0.026989670805882326,4.777588234838538,298.49145426068986,1.1257210289453696,"{""type"":""Point"",""coordinates"":[82.24091127068202,22.76488997479229]}"
1832,173.7946762663925,2025-04-01,279.3300306683495,645,0,30,0.17337192474674384,0.008053260259579531,4.654519909898655,299.860379809425,1.0913875334050833,"{""type"":""Point"",""coordinates"":[80.35915377971588,23.114787541849445]}"
1833,164.84078542951474,2025-04-01,284.4104110626948,366,0,10,0.2701020662185711,0.017952235751103274,3.83796326335383,300.04213669186544,1.104948861713002,"{""type"":""Point"",""coordinates"":[82.53096967074163,22.668954909228823]}"
1834,116.65698228725324,2025-04-01,283.37510949089415,948,0,10,0.453392990305742,0.045825826339672915,12.215306421826579,297.0555237361363,1.0834493218564125,"{""type"":""Point"",""coordinates"":[83.87758490882435,23.02352641319198]}"
1835,169.77210048360334,2025-04-01,280.2459765388852,508,0,30,0.26045197740112996,0.0038212708758820213,2.8251106010425975,300.7138605571928,0.8850528451232034,"{""type"":""Point"",""coordinates"":[80.57769730167757,22.52514087453414]}"
1836,180.0,2025-04-01,285.3636755716233,566,0,30,0.22276879831342233,0.0033517650889862693,0.4637353428839794,302.30915678115116,0.9621931195834496,"{""type"":""Point"",""coordinates"":[81.54720086721605,19.538403079941773]}"
1837,312.8332998013666,2025-04-01,283.70330424535837,254,0,40,0.33377250768555117,0.008889036588620058,2.0454648238457835,302.5248433975947,0.8448735308775908,"{""type"":""Point"",""coordinates"":[81.92633609801634,22.01464972640163]}"
1838,37.889522267066,2025-04-01,286.0366143272036,814,0,40,0.5225851285615011,0.01136572878832709,8.745697596669448,299.72195207504996,0.6399781613865186,"{""type"":""Point"",""coordinates"":[83.09305670927517,19.547704214918497]}"
1839,114.91192546807952,2025-04-01,290.1741875693912,188,0,40,0.3100558659217877,0.04344055276389014,1.1008103808188379,301.50582949320477,0.2907365286135601,"{""type"":""Point"",""coordinates"":[83.70423617618341,21.739317081161566]}"
1840,183.1926776351609,2025-04-01,286.99794128962924,1167,0,30,0.29739776951672864,0.013792978935192934,17.12122717170532,299.3620655423119,0.8006930669851295,"{""type"":""Point"",""coordinates"":[83.05873396959724,19.34375086055426]}"
1841,267.3010080075923,2025-04-01,291.05162316276915,316,0,10,0.293566408361867,0.004517527632664553,18.971462384468087,301.08093179975236,0.8585327300155952,"{""type"":""Point"",""coordinates"":[83.76134743760036,19.469090723846172]}"
1842,133.0260567200615,2025-04-01,284.91652620406376,318,0,40,0.4091174751607247,0.013940887861203066,2.0380867846616875,302.6958057766869,0.34681177770784094,"{""type"":""Point"",""coordinates"":[82.53880294765943,21.034217268354755]}"
1843,127.65111995850636,2025-04-01,286.2125699633644,326,0,10,0.35065693430656936,0.04243214648241889,3.7903527201109437,300.4468520936512,0.5633447733636398,"{""type"":""Point"",""coordinates"":[83.77851276688259,22.205546306274492]}"
1844,133.0710715508735,2025-04-01,283.78966608501617,366,0,40,0.17787713841368585,0.005920769982289187,0.6790457473320245,303.15945207505,0.2227896288061,"{""type"":""Point"",""coordinates"":[80.56564785244348,20.798075749292643]}"
1845,357.2508765502383,2025-04-01,286.72992138635544,867,1,40,0.36710875331564985,0.0011678956078995384,10.107969734765998,299.3295076461066,0.9588012215175404,"{""type"":""Point"",""coordinates"":[82.63174994041366,18.806595975809884]}"
1846,294.9355371251134,2025-04-01,287.7688211259388,230,0,40,0.6604688763136621,0.0403830729054917,1.0998348172739696,301.70015380496073,0.24011815959791663,"{""type"":""Point"",""coordinates"":[83.25128163035816,21.584423682453007]}"
1847,152.17352649518017,2025-04-01,294.5067129135132,46,0,80,-0.2556131260794473,0.003402846269558779,1.0486472984929236,301.5895929790678,1.2437918108388275,"{""type"":""Point"",""coordinates"":[83.92645819972078,18.688876024010217]}"
1848,263.3416647335866,2025-04-01,290.32135786328996,157,0,10,0.43705463182897863,0.017287047915409914,3.9931043980912326,302.37219156537736,0.5629577919625116,"{""type"":""Point"",""coordinates"":[84.26779712352125,20.951221862654407]}"
1849,278.86663459311694,2025-04-01,284.3172656013852,386,0,10,0.269185360094451,0.006644936613987795,3.005935133074775,303.211680730184,0.20137532211188186,"{""type"":""Point"",""coordinates"":[81.00025287905407,20.610325560342158]}"
1850,46.8643504379011,2025-04-01,287.8541075842721,154,0,40,0.6474599386293897,0.00705272179121863,0.6782285392191871,303.70018868219285,0.5835661219857922,"{""type"":""Point"",""coordinates"":[83.4748353117723,20.45376302486305]}"
1851,142.75726507835378,2025-04-01,285.19007996150424,407,0,40,0.20242290748898678,0.004375340752552859,4.070896202000266,302.7860273633684,0.5136942038472924,"{""type"":""Point"",""coordinates"":[81.17590580091981,20.018447838447067]}"
1852,236.10494358729497,2025-04-01,284.3399648666381,477,0,10,0.36650082918739635,0.001699062399815432,4.150582606516236,302.2611250196184,0.7288832583383971,"{""type"":""Point"",""coordinates"":[81.023504881101,19.849473078235015]}"
1853,107.55950099041512,2025-04-01,293.5543028967721,99,0,40,0.3061740890688259,0.005016180090855471,3.0713109142067503,302.09151703970775,1.2447466790036794,"{""type"":""Point"",""coordinates"":[83.28895948412408,18.318892731909575]}"
1855,196.20191665084712,2025-04-01,287.86500671931674,1182,0,30,0.29127432517263024,0.0032899252700318016,13.735508211204062,298.57428768702914,0.6962313295246695,"{""type"":""Point"",""coordinates"":[82.70920603901504,18.303646039545974]}"
1856,144.8305288187711,2025-04-01,286.50746277400424,853,0,30,0.24255096706743334,0.0019497893380631126,5.092304096303631,298.9400510333833,0.6220220928572556,"{""type"":""Point"",""coordinates"":[82.88521404583048,18.891604497254313]}"
1857,121.68080693659091,2025-04-01,287.6967473257156,263,0,10,0.346103989629843,0.04145945828432929,1.765462710150721,300.79774030049646,0.3631228442810516,"{""type"":""Point"",""coordinates"":[84.27026425313211,22.222114031495664]}"
1858,46.764488620063545,2025-04-01,287.09435358501617,970,0,30,0.34194803390301515,0.018935235552739016,6.070203202703683,298.22804977780294,0.6651667838585342,"{""type"":""Point"",""coordinates"":[84.13516006627992,19.909836382840634]}"
1859,308.364558681021,2025-04-01,288.6324569611322,589,0,10,0.4030362389813908,0.011097507886837832,29.281553583985282,302.6609982990083,0.8882063057013722,"{""type"":""Point"",""coordinates"":[83.52602512954543,20.139985018912252]}"
1860,15.038341700568838,2025-04-01,284.35338678814117,274,0,40,0.1995976433395603,0.004187615923832766,1.9200443365768616,302.91645077296664,0.4269256881697354,"{""type"":""Point"",""coordinates"":[81.36790403889152,21.483378765241362]}"
1861,132.96395013334288,2025-04-01,287.30172779446553,239,0,40,0.12914532218926936,0.034046890549610964,0.6804075851635899,301.7665891193208,0.37553562735041685,"{""type"":""Point"",""coordinates"":[83.11504124679705,21.355444593787293]}"
1862,25.82265809500355,2025-04-01,287.0216636203584,785,0,10,0.5216386878176498,0.0011476598309982933,12.177782613581055,302.97786376589823,1.3073235325989159,"{""type"":""Point"",""coordinates"":[81.97879081903876,18.710834414282008]}"
1863,162.86275627066195,2025-04-01,288.57093933650424,684,0,10,0.22761970853573907,0.009563239626835696,14.711950113143406,298.8919204530262,0.785789784285886,"{""type"":""Point"",""coordinates"":[84.03276853631698,19.689555470652234]}"
1864,171.80089592603215,2025-04-01,286.83015855153405,833,0,30,0.2813801308744795,0.001346843652676455,10.198666773323119,299.05895914350236,0.8714565506809834,"{""type"":""Point"",""coordinates"":[82.67552698025095,18.843264328463224]}"
1865,121.87024730581912,2025-04-01,285.4187467211769,297,0,40,0.2933037462472262,0.00966701131338965,1.7560701760874329,302.64211809067496,0.25566195075608145,"{""type"":""Point"",""coordinates"":[81.5076939773671,21.15879760181185]}"
1866,127.59057384739897,2025-04-01,285.41583447229294,416,0,40,0.22622510628776013,0.044712396674107424,3.795538268097898,299.5637315114339,0.7168198826979818,"{""type"":""Point"",""coordinates"":[84.18385548462511,22.510147086059465]}"
1867,19.365441296668585,2025-04-01,287.66910130637035,957,0,40,0.2232870148538572,0.011648895554493777,5.877967568001217,298.2758955274309,0.7617123899369274,"{""type"":""Point"",""coordinates"":[82.8180218982166,18.490628631897074]}"
1868,312.59648654209116,2025-04-01,281.65281945183165,495,0,40,0.4192644483362522,0.015090631656597964,1.3700826106642279,299.29270635332387,0.6738899321741185,"{""type"":""Point"",""coordinates"":[81.43569205882946,23.15653885485897]}"
1869,332.22188168554857,2025-04-01,293.5543028967721,98,0,40,0.19251187482537022,0.005016180090855471,2.095660555839264,302.09151703970775,1.2447466790036794,"{""type"":""Point"",""coordinates"":[83.33255266549072,18.338576433893188]}"
1870,215.33491145539796,2025-04-01,284.3602169127691,387,0,10,0.37392138063279,0.002438040785740725,3.406769951014986,303.04043352036257,0.580856260134944,"{""type"":""Point"",""coordinates"":[81.17641777123409,19.88899646080689]}"
1871,76.73699739628712,2025-04-01,290.23113046373646,394,0,10,0.4683389415723463,0.02056271057600867,2.020532745619041,300.1671599433535,1.013258525549513,"{""type"":""Point"",""coordinates"":[83.53562787636217,19.46692512050061]}"
1872,270.0,2025-04-01,283.31056917281376,327,0,30,0.1833633273345331,0.009830640964459292,1.5039383704214304,301.18444742475236,1.0671904755358892,"{""type"":""Point"",""coordinates"":[82.79776255243893,22.354308778027136]}"
1873,312.6842819152063,2025-04-01,284.2474181311471,469,0,30,0.23751937984496124,0.03743617456431281,4.777128426467412,299.20412399655294,0.9499968535231403,"{""type"":""Point"",""coordinates"":[83.92558740889457,22.74076148698354]}"
1874,79.64128271539113,2025-04-01,281.86571007683165,458,0,40,0.22814625012318912,0.017775761299084536,2.577340312504917,299.04841459365116,0.6942679420995755,"{""type"":""Point"",""coordinates"":[82.3308873647321,23.943240401083283]}"
1875,115.09037836086343,2025-04-01,284.11760507311135,439,0,10,0.38083182640144664,0.0024749807643402733,1.0934844168611821,303.57620012192496,0.39015379069406586,"{""type"":""Point"",""coordinates"":[80.5088780837644,20.53480464573902]}"
1876,208.64742038834865,2025-04-01,282.43586562928704,391,0,30,0.30654450261780103,0.014543669633816592,1.0567457217552865,299.1435364314488,0.8291291949443903,"{""type"":""Point"",""coordinates"":[82.95939386770479,23.756958565112633]}"
1877,316.08001211293595,2025-04-01,285.8547935031709,723,0,30,0.41060046964106006,0.001448260955761782,13.885531610236901,300.3364889054072,0.7299823617998741,"{""type"":""Point"",""coordinates"":[82.91997137184757,19.261352743784364]}"
1878,160.45868801243645,2025-04-01,285.84394087110246,409,0,10,0.2426243945398503,0.012084352188061587,2.949927980807223,303.2337522052583,0.16018223388720051,"{""type"":""Point"",""coordinates"":[82.39222034416544,20.089982769978324]}"
1879,274.76335872215975,2025-04-01,282.5106540407453,690,0,10,0.38182663258191957,0.03154854696268927,5.566981159530404,298.38586344037736,0.8433958578249935,"{""type"":""Point"",""coordinates"":[82.33227299562293,23.564409830605342]}"
1880,303.84245488670786,2025-04-01,283.3669307799566,573,0,10,0.36031892057651027,0.003773572258900515,4.156243940952273,302.80403564089823,0.2766173628451265,"{""type"":""Point"",""coordinates"":[81.92722744539788,20.161856153454437]}"
1881,142.31926259014278,2025-04-01,283.76742603665303,263,0,30,0.24124124124124124,0.013169186525296084,4.094731705576094,301.5783741360619,0.8918681158829084,"{""type"":""Point"",""coordinates"":[83.09764697792153,22.3586020362976]}"
1882,259.48143083342467,2025-04-01,279.81003438858755,573,0,10,0.27897779129905687,0.0011607579516876854,2.538654284560513,302.22909028189525,0.6453504416443888,"{""type"":""Point"",""coordinates"":[80.57172207658182,21.817409957828453]}"
1883,323.28910050740166,2025-04-01,282.7970716839744,775,0,10,0.7143261207749965,0.07218906503195655,29.92015925019002,296.9596462249756,0.7569938204427951,"{""type"":""Point"",""coordinates"":[84.19752513602833,23.425648262871636]}"
1884,72.75630527076879,2025-04-01,291.44757856641496,158,0,30,0.22648902821316613,0.03377108495707404,1.5640122511959376,302.030563263666,0.35813832761096276,"{""type"":""Point"",""coordinates"":[83.89581862284795,21.38290725681229]}"
1885,144.01000390967906,2025-04-01,281.7908984138852,552,0,40,0.49683877766069545,0.025211738758038393,1.7189287810643359,298.71967342921664,0.5599890977055133,"{""type"":""Point"",""coordinates"":[83.35028919453032,23.375764168205286]}"
1886,10.021645143535913,2025-04-01,285.3335416430519,571,0,40,0.17866298560441726,0.006010907106350771,2.8232980518207853,301.89981433323453,1.1366672147442685,"{""type"":""Point"",""coordinates"":[81.99326088944593,19.41566363141946]}"
1887,270.0,2025-04-01,282.1312827609835,230,0,40,0.2727272727272727,0.006813275031994692,0.5076779740653207,299.7407741546631,0.9341716734854072,"{""type"":""Point"",""coordinates"":[83.95810190080135,24.015328489808585]}"
1888,304.36558948132006,2025-04-01,280.0793912524269,733,0,10,0.3655193895031926,0.004352512173603884,16.001702251643533,300.0609878358387,0.8632591632931005,"{""type"":""Point"",""coordinates"":[80.93928804043703,22.606084620560726]}"
